"No.","Time","Source","Destination","Protocol","Length","Info"
"8363","0.912310","192.168.1.60","192.168.1.10","TCP","64","44818  >  54082 [ACK] Seq=7293 Ack=10033 Win=8116 Len=0"
"8364","0.912312","192.168.1.10","192.168.1.60","CIP","128","'HMI_PLANT' - Service (0x4d)"
"8365","0.912561","192.168.1.60","192.168.1.10","TCP","64","44818  >  54082 [ACK] Seq=7293 Ack=10103 Win=8046 Len=0"
"8366","0.912569","192.168.1.60","192.168.1.10","TCP","64","44818  >  54082 [ACK] Seq=7293 Ack=10173 Win=7976 Len=0"
"8367","0.913051","192.168.1.40","192.168.1.50","CIP I/O","90","Connection: ID=0x014D4024, SEQ=0001636727"
"8368","0.914205","192.168.1.70","192.168.1.10","CIP I/O","90","Connection: ID=0x004D4017, SEQ=0001649460"
"8369","0.914213","192.168.1.60","192.168.1.30","CIP","108","Success: 'P6_P602_AUTOINP' - Service (0x4d)"
"8370","0.914215","192.168.1.70","192.168.1.20","CIP I/O","90","Connection: ID=0x003C4007, SEQ=0001648763"
"8371","0.914217","192.168.1.30","192.168.1.60","TCP","64","52416  >  44818 [ACK] Seq=5413 Ack=6615 Win=8142 Len=0"
"8372","0.914476","192.168.1.60","192.168.1.30","CIP","152","Success: 'HMI_P602' - Service (0x4c)"
"8373","0.914483","192.168.1.30","192.168.1.60","TCP","64","52416  >  44818 [ACK] Seq=5413 Ack=6709 Win=8098 Len=0"
"8374","0.914936","192.168.1.30","192.168.1.60","CIP I/O","90","Connection: ID=0x00B34012, SEQ=0001639524"
"8375","0.915951","192.168.1.50","192.168.1.40","CIP I/O","90","Connection: ID=0x003D4007, SEQ=0001630340"
"8376","0.915958","192.168.1.60","192.168.1.20","CIP I/O","90","Connection: ID=0x01BC401A, SEQ=0001637209"
"8377","0.916311","192.168.1.50","192.168.1.10","CIP","108","Success: 'HMI_PLANT_AUTO' - Service (0x4d)"
"8378","0.916319","192.168.1.50","192.168.1.10","CIP","112","Success: 'HMI_P5_STATE' - Service (0x4c)"
"8379","0.916321","192.168.1.10","192.168.1.50","TCP","64","54080  >  44818 [ACK] Seq=12573 Ack=9089 Win=8142 Len=0"
"8380","0.916322","192.168.1.10","192.168.1.50","TCP","64","54080  >  44818 [ACK] Seq=12573 Ack=9143 Win=8112 Len=0"
"8381","0.916573","192.168.1.50","192.168.1.40","CIP","120","Success: 'HMI_MV501' - Service (0x4c)"
"8382","0.916581","192.168.1.50","192.168.1.40","CIP","120","Success: 'HMI_MV502' - Service (0x4c)"
"8383","0.916583","192.168.1.20","239.192.3.127","CIP I/O","102","Connection: ID=0x003C8000, SEQ=0001653750"
"8384","0.916586","192.168.1.40","192.168.1.50","TCP","64","53056  >  44818 [ACK] Seq=5333 Ack=5271 Win=8130 Len=0"
"8385","0.916822","192.168.1.40","192.168.1.50","TCP","64","53056  >  44818 [ACK] Seq=5333 Ack=5333 Win=8068 Len=0"
"8386","0.916830","192.168.1.50","192.168.1.40","CIP","120","Success: 'HMI_MV503' - Service (0x4c)"
"8387","0.916832","192.168.1.50","192.168.1.40","CIP","120","Success: 'HMI_MV504' - Service (0x4c)"
"8388","0.916834","192.168.1.60","192.168.1.10","CIP I/O","90","Connection: ID=0x00CD4026, SEQ=0001637031"
"8389","0.916836","192.168.1.40","192.168.1.50","TCP","64","53056  >  44818 [ACK] Seq=5333 Ack=5395 Win=8130 Len=0"
"8390","0.916837","192.168.1.50","192.168.1.40","CIP","132","'HMI_RO_HPP_SD' - Service (0x4d)"
"8391","0.916985","192.168.1.40","192.168.1.50","TCP","64","53056  >  44818 [ACK] Seq=5333 Ack=5457 Win=8068 Len=0"
"8392","0.916993","192.168.1.50","192.168.1.40","CIP","120","'HMI_UV401' - Service (0x4c)"
"8393","0.916995","192.168.1.40","192.168.1.50","TCP","64","44818  >  54084 [ACK] Seq=4469 Ack=4285 Win=8118 Len=0"
"8394","0.917221","192.168.1.40","192.168.1.50","TCP","64","44818  >  54084 [ACK] Seq=4469 Ack=4347 Win=8056 Len=0"
"8395","0.917228","192.168.1.20","192.168.1.40","CIP I/O","90","Connection: ID=0x00BD4009, SEQ=0001635398"
"8396","0.917597","192.168.1.30","192.168.1.20","CIP I/O","90","Connection: ID=0x013C4018, SEQ=0001640512"
"8397","0.917604","192.168.1.10","192.168.1.20","CIP I/O","90","Connection: ID=0x00BC4017, SEQ=0001625243"
"8398","0.917606","192.168.1.201","192.168.1.200","TCP","98","49680  >  1332 [PSH, ACK] Seq=1 Ack=1 Win=252 Len=40"
"8399","0.917934","192.168.1.30","239.192.4.191","CIP I/O","102","Connection: ID=0x00338000, SEQ=0001652947"
"8400","0.917942","192.168.1.40","239.192.5.255","CIP I/O","102","Connection: ID=0x003D8000, SEQ=0001652025"
"8401","0.917945","192.168.1.200","192.168.1.201","TCP","102","1332  >  49680 [PSH, ACK] Seq=1 Ack=41 Win=251 Len=44"
"8402","0.918538","192.168.1.20","192.168.1.50","CIP I/O","90","Connection: ID=0x00CD4016, SEQ=0001637140"
"8403","0.918546","192.168.1.20","192.168.1.30","CIP I/O","90","Connection: ID=0x00B34013, SEQ=0001636164"
"8404","0.918548","192.168.1.20","192.168.1.30","CIP","108","Success: 'P2_P2078_AUTOINP' - Service (0x4d)"
"8405","0.918550","192.168.1.30","192.168.1.20","TCP","64","52418  >  44818 [ACK] Seq=4607 Ack=3377 Win=8142 Len=0"
"8406","0.918632","192.168.1.10","192.168.1.60","CIP I/O","90","Connection: ID=0x00334011, SEQ=0001624169"
"8407","0.918639","192.168.1.10","192.168.1.50","CIP I/O","90","Connection: ID=0x004D4015, SEQ=0001625243"
"8408","0.918641","192.168.1.60","239.192.8.127","CIP I/O","102","Connection: ID=0x00338000, SEQ=0001652449"
"8409","0.918989","192.168.1.10","192.168.1.30","CIP I/O","90","Connection: ID=0x00334010, SEQ=0001624218"
"8410","0.918997","192.168.1.20","192.168.1.10","CIP","156","Success: 'HMI_FIT201' - Service (0x4c)"
"8411","0.918999","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=15551 Ack=13537 Win=8094 Len=0"
"8412","0.919428","192.168.1.20","192.168.1.10","CIP","108","Success: 'HMI_PLANT_AUTO' - Service (0x4d)"
"8413","0.919435","192.168.1.60","192.168.1.10","CIP","108","Success: 'HMI_PLANT_RESET' - Service (0x4d)"
"8414","0.919437","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=15551 Ack=13587 Win=8142 Len=0"
"8415","0.919439","192.168.1.60","192.168.1.10","CIP","116","Success: 'HMI_P6_PERMISSIVE' - Service (0x4c)"
"8416","0.919441","192.168.1.10","192.168.1.60","TCP","64","54082  >  44818 [ACK] Seq=10173 Ack=7343 Win=8142 Len=0"
"8417","0.919686","192.168.1.10","192.168.1.60","TCP","64","54082  >  44818 [ACK] Seq=10173 Ack=7401 Win=8084 Len=0"
"8418","0.919694","192.168.1.10","239.192.2.63","CIP I/O","102","Connection: ID=0x004D8000, SEQ=0001654458"
"8419","0.920302","192.168.1.200","192.168.1.70","TCP","64","54613  >  44818 [ACK] Seq=487 Ack=4760 Win=252 Len=0"
"8420","0.921074","192.168.1.10","192.168.1.40","CIP","128","'HMI_PLANT' - Service (0x4d)"
"8421","0.921081","192.168.1.40","192.168.1.10","TCP","64","44818  >  54088 [ACK] Seq=7293 Ack=10319 Win=8122 Len=0"
"8422","0.921083","192.168.1.10","192.168.1.50","CIP","128","'HMI_PLANT' - Service (0x4d)"
"8423","0.921277","192.168.1.50","239.192.7.63","CIP I/O","102","Connection: ID=0x004D8000, SEQ=0001653777"
"8424","0.921286","192.168.1.10","192.168.1.60","CIP","132","'HMI_PLANT_AUTO' - Service (0x4d)"
"8425","0.921288","192.168.1.50","192.168.1.10","TCP","64","44818  >  54080 [ACK] Seq=9143 Ack=12643 Win=8122 Len=0"
"8426","0.921289","192.168.1.60","192.168.1.10","TCP","64","44818  >  54082 [ACK] Seq=7401 Ack=10247 Win=8118 Len=0"
"8427","0.921291","192.168.1.40","192.168.1.10","CIP","108","Success: 'HMI_PLANT_AUTO' - Service (0x4d)"
"8428","0.921293","192.168.1.10","192.168.1.30","CIP","134","'HMI_PLANT_RESET' - Service (0x4d)"
"8429","0.921478","192.168.1.10","192.168.1.40","TCP","64","54088  >  44818 [ACK] Seq=10319 Ack=7343 Win=8142 Len=0"
"8430","0.921485","192.168.1.30","192.168.1.10","TCP","64","44818  >  54086 [ACK] Seq=11101 Ack=14189 Win=8116 Len=0"
"8431","0.921487","192.168.1.10","192.168.1.30","CIP","128","'HMI_P3_PERMISSIVE' - Service (0x4c)"
"8432","0.921489","192.168.1.30","192.168.1.40","CIP I/O","90","Connection: ID=0x01BD4016, SEQ=0001638782"
"8433","0.921490","192.168.1.10","192.168.1.30","CIP CM","128","Unconnected Send: 'HMI_LIT301' - Service (0x4c)"
"8434","0.921710","192.168.1.30","192.168.1.10","TCP","64","44818  >  54086 [ACK] Seq=11101 Ack=14259 Win=8122 Len=0"
"8435","0.921718","192.168.1.30","192.168.1.10","TCP","64","44818  >  54086 [ACK] Seq=11101 Ack=14329 Win=8052 Len=0"
"8436","0.921720","192.168.1.200","192.168.1.60","CIP","112","Class (0xb2) - Service (0x4c)"
"8437","0.921722","192.168.1.40","192.168.1.10","CIP","108","Success: 'HMI_PLANT_RESET' - Service (0x4d)"
"8438","0.921831","192.168.1.10","192.168.1.50","CIP","140","'HMI_SHUTDOWN_FLUSHING' - Service (0x4d)"
"8439","0.921838","192.168.1.60","192.168.1.200","TCP","64","44818  >  56584 [ACK] Seq=12864 Ack=1351 Win=8138 Len=0"
"8440","0.921840","192.168.1.10","192.168.1.40","TCP","64","54088  >  44818 [ACK] Seq=10319 Ack=7393 Win=8142 Len=0"
"8441","0.921842","192.168.1.40","192.168.1.10","CIP","116","Success: 'HMI_P4_PERMISSIVE' - Service (0x4c)"
"8442","0.921993","192.168.1.10","192.168.1.50","CIP","134","'HMI_P5_SD_FLUSHING_DONE' - Service (0x4c)"
"8443","0.922000","192.168.1.50","192.168.1.10","TCP","64","44818  >  54080 [ACK] Seq=9143 Ack=12725 Win=8110 Len=0"
"8444","0.922002","192.168.1.10","192.168.1.40","TCP","64","54088  >  44818 [ACK] Seq=10319 Ack=7451 Win=8084 Len=0"
"8445","0.922004","192.168.1.50","192.168.1.10","TCP","64","44818  >  54080 [ACK] Seq=9143 Ack=12801 Win=8116 Len=0"
"8446","0.922383","192.168.1.10","192.168.1.40","CIP I/O","90","Connection: ID=0x013D4010, SEQ=0001622964"
"8447","0.922849","192.168.1.30","192.168.1.10","CIP","108","Success: 'HMI_PLANT' - Service (0x4d)"
"8448","0.922857","192.168.1.10","192.168.1.30","TCP","64","54086  >  44818 [ACK] Seq=14329 Ack=11151 Win=8142 Len=0"
"8449","0.923135","192.168.1.40","192.168.1.50","CIP I/O","90","Connection: ID=0x014D4024, SEQ=0001636728"
"8450","0.923775","192.168.1.20","192.168.1.10","CIP","108","Success: 'HMI_PLANT_RESET' - Service (0x4d)"
"8451","0.923783","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=15551 Ack=13637 Win=8142 Len=0"
"8452","0.923785","192.168.1.20","192.168.1.10","CIP","116","Success: 'HMI_P2_PERMISSIVE' - Service (0x4c)"
"8453","0.924036","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=15551 Ack=13695 Win=8084 Len=0"
"8454","0.924043","192.168.1.70","192.168.1.10","CIP I/O","90","Connection: ID=0x004D4017, SEQ=0001649461"
"8455","0.924374","192.168.1.20","192.168.1.10","CIP","108","Success: 'HMI_PLANT' - Service (0x4d)"
"8456","0.924381","192.168.1.70","192.168.1.20","CIP I/O","90","Connection: ID=0x003C4007, SEQ=0001648764"
"8457","0.924384","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=15551 Ack=13745 Win=8142 Len=0"
"8458","0.924385","192.168.1.20","192.168.1.10","CIP","114","Success: 'HMI_MV201' - Service (0x4c)"
"8459","0.924680","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=15551 Ack=13801 Win=8136 Len=0"
"8460","0.924687","192.168.1.20","192.168.1.30","CIP","120","'HMI_LIT301' - Service (0x4c)"
"8461","0.924689","192.168.1.20","192.168.1.30","CIP","120","'HMI_MV301' - Service (0x4c)"
"8462","0.924691","192.168.1.30","192.168.1.20","TCP","64","44818  >  52994 [ACK] Seq=4409 Ack=3659 Win=8130 Len=0"
"8463","0.924693","192.168.1.20","192.168.1.40","CIP","120","'HMI_AIT402' - Service (0x4c)"
"8464","0.924845","192.168.1.30","192.168.1.60","CIP I/O","90","Connection: ID=0x00B34012, SEQ=0001639525"
"8465","0.924853","192.168.1.30","192.168.1.20","TCP","64","44818  >  52994 [ACK] Seq=4409 Ack=3721 Win=8068 Len=0"
"8466","0.924855","192.168.1.40","192.168.1.20","TCP","64","44818  >  52996 [ACK] Seq=2701 Ack=1923 Win=8130 Len=0"
"8467","0.925989","192.168.1.50","192.168.1.40","CIP I/O","90","Connection: ID=0x003D4007, SEQ=0001630341"
"8468","0.926279","192.168.1.60","192.168.1.20","CIP I/O","90","Connection: ID=0x01BC401A, SEQ=0001637210"
"8469","0.926287","192.168.1.50","192.168.1.10","CIP","108","Success: 'HMI_PLANT_RESET' - Service (0x4d)"
"8470","0.926544","192.168.1.10","192.168.1.50","TCP","64","54080  >  44818 [ACK] Seq=12801 Ack=9193 Win=8142 Len=0"
"8471","0.926552","192.168.1.50","192.168.1.10","CIP","116","Success: 'HMI_P5_PERMISSIVE' - Service (0x4c)"
"8472","0.926554","192.168.1.20","239.192.3.127","CIP I/O","102","Connection: ID=0x003C8000, SEQ=0001653751"
"8473","0.926557","192.168.1.10","192.168.1.50","TCP","64","54080  >  44818 [ACK] Seq=12801 Ack=9251 Win=8134 Len=0"
"8474","0.926558","192.168.1.50","192.168.1.40","CIP","128","'HMI_P_RO_FEED_DUTY' - Service (0x4c)"
"8475","0.926849","192.168.1.40","192.168.1.50","TCP","64","44818  >  54084 [ACK] Seq=4469 Ack=4417 Win=8122 Len=0"
"8476","0.926856","192.168.1.50","192.168.1.40","CIP CM","128","Unconnected Send: 'HMI_FIT401' - Service (0x4c)"
"8477","0.926858","192.168.1.60","192.168.1.10","CIP I/O","90","Connection: ID=0x00CD4026, SEQ=0001637032"
"8478","0.927102","192.168.1.40","192.168.1.50","TCP","64","44818  >  54084 [ACK] Seq=4469 Ack=4487 Win=8122 Len=0"
"8479","0.927344","192.168.1.20","192.168.1.40","CIP I/O","90","Connection: ID=0x00BD4009, SEQ=0001635399"
"8480","0.927641","192.168.1.30","192.168.1.20","CIP I/O","90","Connection: ID=0x013C4018, SEQ=0001640513"
"8481","0.927919","192.168.1.30","239.192.4.191","CIP I/O","102","Connection: ID=0x00338000, SEQ=0001652948"
"8482","0.927927","192.168.1.10","192.168.1.20","CIP I/O","90","Connection: ID=0x00BC4017, SEQ=0001625244"
"8483","0.927929","192.168.1.40","239.192.5.255","CIP I/O","102","Connection: ID=0x003D8000, SEQ=0001652026"
"8484","0.928449","192.168.1.30","192.168.1.10","CIP","102","Success: 'HMI_PLANT_AUTO' - Service (0x4d)"
"8485","0.928456","192.168.1.20","192.168.1.50","CIP I/O","90","Connection: ID=0x00CD4016, SEQ=0001637141"
"8486","0.928458","192.168.1.20","192.168.1.30","CIP I/O","90","Connection: ID=0x00B34013, SEQ=0001636165"
"8487","0.928460","192.168.1.30","192.168.1.60","CIP","118","'HMI_P602' - Service (0x4c)"
"8488","0.928461","192.168.1.10","192.168.1.30","TCP","64","54086  >  44818 [ACK] Seq=14329 Ack=11195 Win=8148 Len=0"
"8489","0.928693","192.168.1.60","192.168.1.30","TCP","64","44818  >  52416 [ACK] Seq=6709 Ack=5473 Win=8132 Len=0"
"8490","0.928700","192.168.1.30","192.168.1.20","CIP","130","'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)"
"8491","0.928702","192.168.1.60","239.192.8.127","CIP I/O","102","Connection: ID=0x00338000, SEQ=0001652450"
"8492","0.928705","192.168.1.20","192.168.1.30","TCP","64","44818  >  52418 [ACK] Seq=3377 Ack=4679 Win=8120 Len=0"
"8493","0.928707","192.168.1.30","192.168.1.40","CIP","120","'HMI_LIT401' - Service (0x4c)"
"8494","0.928709","192.168.1.10","192.168.1.60","CIP I/O","90","Connection: ID=0x00334011, SEQ=0001624170"
"8495","0.928710","192.168.1.10","192.168.1.50","CIP I/O","90","Connection: ID=0x004D4015, SEQ=0001625244"
"8496","0.928944","192.168.1.40","192.168.1.30","TCP","64","44818  >  52420 [ACK] Seq=2701 Ack=1923 Win=8130 Len=0"
"8497","0.928951","192.168.1.10","192.168.1.30","CIP I/O","90","Connection: ID=0x00334010, SEQ=0001624219"
"8498","0.929181","192.168.1.20","192.168.1.50","CIP","120","'HMI_AIT501' - Service (0x4c)"
"8499","0.929188","192.168.1.20","192.168.1.50","CIP","120","'HMI_AIT502' - Service (0x4c)"
"8500","0.929191","192.168.1.20","192.168.1.50","CIP","120","'HMI_AIT503' - Service (0x4c)"
"8501","0.929192","192.168.1.50","192.168.1.20","TCP","64","44818  >  52992 [ACK] Seq=7921 Ack=5271 Win=8130 Len=0"
"8502","0.929194","192.168.1.20","192.168.1.50","CIP","120","'HMI_AIT504' - Service (0x4c)"
"8503","0.929436","192.168.1.50","192.168.1.20","TCP","64","44818  >  52992 [ACK] Seq=7921 Ack=5333 Win=8068 Len=0"
"8504","0.929443","192.168.1.50","192.168.1.20","TCP","64","44818  >  52992 [ACK] Seq=7921 Ack=5395 Win=8006 Len=0"
"8505","0.929445","192.168.1.50","192.168.1.20","TCP","64","44818  >  52992 [ACK] Seq=7921 Ack=5457 Win=7944 Len=0"
"8506","0.929599","192.168.1.60","192.168.1.10","CIP","108","Success: 'HMI_PLANT' - Service (0x4d)"
"8507","0.929607","192.168.1.20","192.168.1.30","CIP","116","Success: 'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)"
"8508","0.929609","192.168.1.60","192.168.1.10","CIP","120","'HMI_LIT101' - Service (0x4c)"
"8509","0.929611","192.168.1.10","192.168.1.60","TCP","64","54082  >  44818 [ACK] Seq=10247 Ack=7451 Win=8142 Len=0"
"8510","0.929612","192.168.1.30","192.168.1.20","TCP","64","52418  >  44818 [ACK] Seq=4679 Ack=3435 Win=8134 Len=0"
"8511","0.929796","192.168.1.10","192.168.1.60","TCP","64","44818  >  52416 [ACK] Seq=3061 Ack=2171 Win=8130 Len=0"
"8512","0.929803","192.168.1.60","192.168.1.20","CIP","120","'HMI_AIT202' - Service (0x4c)"
"8513","0.929806","192.168.1.10","239.192.2.63","CIP I/O","102","Connection: ID=0x004D8000, SEQ=0001654459"
"8514","0.929808","192.168.1.20","192.168.1.60","TCP","64","44818  >  52418 [ACK] Seq=2701 Ack=1861 Win=8130 Len=0"
"8515","0.930665","192.168.1.60","192.168.1.10","CIP","108","Success: 'HMI_PLANT_AUTO' - Service (0x4d)"
"8516","0.930673","192.168.1.10","192.168.1.60","TCP","64","54082  >  44818 [ACK] Seq=10247 Ack=7501 Win=8142 Len=0"
"8517","0.931254","192.168.1.50","239.192.7.63","CIP I/O","102","Connection: ID=0x004D8000, SEQ=0001653778"
"8518","0.931262","192.168.1.10","192.168.1.60","CIP","148","Success: 'HMI_LIT101' - Service (0x4c)"
"8519","0.931264","192.168.1.10","192.168.1.20","CIP","120","'HMI_FIT201' - Service (0x4c)"
"8520","0.931266","192.168.1.60","192.168.1.10","TCP","64","52416  >  44818 [ACK] Seq=2171 Ack=3151 Win=8102 Len=0"
"8521","0.931268","192.168.1.10","192.168.1.20","CIP","132","'HMI_PLANT_AUTO' - Service (0x4d)"
"8522","0.931529","192.168.1.20","192.168.1.10","TCP","64","44818  >  54084 [ACK] Seq=13801 Ack=15613 Win=8130 Len=0"
"8523","0.931536","192.168.1.20","192.168.1.10","TCP","64","44818  >  54084 [ACK] Seq=13801 Ack=15687 Win=8056 Len=0"
"8524","0.931538","192.168.1.30","192.168.1.40","CIP I/O","90","Connection: ID=0x01BD4016, SEQ=0001638783"
"8525","0.932754","192.168.1.10","192.168.1.40","CIP I/O","90","Connection: ID=0x013D4010, SEQ=0001622965"
"8526","0.933171","192.168.1.40","192.168.1.50","CIP I/O","90","Connection: ID=0x014D4024, SEQ=0001636729"
"8527","0.934253","192.168.1.70","192.168.1.10","CIP I/O","90","Connection: ID=0x004D4017, SEQ=0001649462"
"8528","0.934261","192.168.1.20","192.168.1.60","CIP","148","Success: 'HMI_AIT202' - Service (0x4c)"
"8529","0.934263","192.168.1.20","192.168.1.10","CIP","156","Success: 'HMI_FIT201' - Service (0x4c)"
"8530","0.934265","192.168.1.60","192.168.1.20","TCP","64","52418  >  44818 [ACK] Seq=1861 Ack=2791 Win=8102 Len=0"
"8531","0.934522","192.168.1.70","192.168.1.20","CIP I/O","90","Connection: ID=0x003C4007, SEQ=0001648765"
"8532","0.934529","192.168.1.10","192.168.1.20","TCP","64","54084  >  44818 [ACK] Seq=15687 Ack=13899 Win=8094 Len=0"
"8533","0.935054","192.168.1.30","192.168.1.60","CIP I/O","90","Connection: ID=0x00B34012, SEQ=0001639526"
"8534","0.935062","192.168.1.60","192.168.1.200","CIP","598","Success: Class (0xb2) - Service (0x4c)"
"8535","0.935064","192.168.1.60","192.168.1.30","CIP","152","Success: 'HMI_P602' - Service (0x4c)"
"8536","0.935383","192.168.1.30","192.168.1.60","TCP","64","52416  >  44818 [ACK] Seq=5473 Ack=6803 Win=8098 Len=0"
"8537","0.935390","192.168.1.10","192.168.1.50","CIP","132","'HMI_PLANT_AUTO' - Service (0x4d)"
"8538","0.935392","192.168.1.50","192.168.1.10","TCP","64","44818  >  54080 [ACK] Seq=9251 Ack=12875 Win=8118 Len=0"
"8539","0.935614","192.168.1.10","192.168.1.60","CIP","134","'HMI_PLANT_RESET' - Service (0x4d)"
"8540","0.935622","192.168.1.10","192.168.1.60","CIP","128","'HMI_P6_PERMISSIVE' - Service (0x4c)"
"8541","0.935624","192.168.1.60","192.168.1.10","TCP","64","44818  >  54082 [ACK] Seq=7501 Ack=10323 Win=8116 Len=0"
"8542","0.935625","192.168.1.60","192.168.1.10","TCP","64","44818  >  54082 [ACK] Seq=7501 Ack=10393 Win=8046 Len=0"
"8543","0.935898","192.168.1.10","192.168.1.50","CIP","122","'HMI_P5_STATE' - Service (0x4c)"
"8544","0.935905","192.168.1.50","192.168.1.10","TCP","64","44818  >  54080 [ACK] Seq=9251 Ack=12939 Win=8128 Len=0"
"8545","0.935908","192.168.1.50","192.168.1.40","CIP I/O","90","Connection: ID=0x003D4007, SEQ=0001630342"
"8546","0.936061","192.168.1.10","192.168.1.20","CIP","128","'HMI_PLANT' - Service (0x4d)"
"8547","0.936068","192.168.1.10","192.168.1.20","CIP","134","'HMI_PLANT_RESET' - Service (0x4d)"
"8548","0.936070","192.168.1.10","192.168.1.20","CIP","128","'HMI_P2_PERMISSIVE' - Service (0x4c)"
"8549","0.936072","192.168.1.20","192.168.1.10","TCP","64","44818  >  54084 [ACK] Seq=13899 Ack=15757 Win=8122 Len=0"
"8550","0.936300","192.168.1.20","192.168.1.10","TCP","64","44818  >  54084 [ACK] Seq=13899 Ack=15833 Win=8046 Len=0"
"8551","0.936307","192.168.1.60","192.168.1.20","CIP I/O","90","Connection: ID=0x01BC401A, SEQ=0001637211"
"8552","0.936309","192.168.1.20","192.168.1.10","TCP","64","44818  >  54084 [ACK] Seq=13899 Ack=15903 Win=7976 Len=0"
